time,Hz
2022-09-17 17:04:27,50.05809
2022-09-17 17:04:28,50.055355
2022-09-17 17:04:29,50.05298
2022-09-17 17:04:30,50.05038
2022-09-17 17:04:31,50.04901
2022-09-17 17:04:32,50.04823
2022-09-17 17:04:33,50.046345
2022-09-17 17:04:34,50.044605
2022-09-17 17:04:35,50.04467
2022-09-17 17:04:36,50.046075
2022-09-17 17:04:37,50.045805
2022-09-17 17:04:38,50.044585
2022-09-17 17:04:39,50.044305
2022-09-17 17:04:40,50.04499
2022-09-17 17:04:41,50.045625
2022-09-17 17:04:42,50.045835
2022-09-17 17:04:43,50.04656
2022-09-17 17:04:44,50.047735
2022-09-17 17:04:45,50.04941
2022-09-17 17:04:46,50.05088
2022-09-17 17:04:47,50.05177
2022-09-17 17:04:48,50.052235
2022-09-17 17:04:49,50.05332
2022-09-17 17:04:50,50.055405
2022-09-17 17:04:51,50.05765
2022-09-17 17:04:52,50.059775
2022-09-17 17:04:53,50.061135
2022-09-17 17:04:54,50.06046
2022-09-17 17:04:55,50.0598
2022-09-17 17:04:56,50.059655
2022-09-17 17:04:57,50.059675
2022-09-17 17:04:58,50.058955
2022-09-17 17:04:59,50.056405
2022-09-17 17:05:00,50.05387
2022-09-17 17:05:01,50.05117
2022-09-17 17:05:02,50.04822
2022-09-17 17:05:03,50.04573
2022-09-17 17:05:04,50.04394
2022-09-17 17:05:05,50.04194
2022-09-17 17:05:06,50.039905
2022-09-17 17:05:07,50.03839
2022-09-17 17:05:08,50.039251
2022-09-17 17:05:09,50.038715
2022-09-17 17:05:10,50.03766
2022-09-17 17:05:11,50.037913
2022-09-17 17:05:12,50.038125
2022-09-17 17:05:13,50.037693
2022-09-17 17:05:14,50.035575
2022-09-17 17:05:15,50.03341
2022-09-17 17:05:16,50.030695
2022-09-17 17:05:17,50.0277
2022-09-17 17:05:18,50.02535
2022-09-17 17:05:19,50.02356
2022-09-17 17:05:20,50.02376
2022-09-17 17:05:21,50.024753
2022-09-17 17:05:22,50.026668
2022-09-17 17:05:23,50.029017
2022-09-17 17:05:24,50.028565
2022-09-17 17:05:25,50.02795
2022-09-17 17:05:26,50.029565
2022-09-17 17:05:27,50.03197
2022-09-17 17:05:28,50.033765
2022-09-17 17:05:29,50.034075
2022-09-17 17:05:30,50.03461
2022-09-17 17:05:31,50.036512
2022-09-17 17:05:32,50.03726
2022-09-17 17:05:33,50.03558
2022-09-17 17:05:34,50.03391
2022-09-17 17:05:35,50.034345
2022-09-17 17:05:36,50.03644
2022-09-17 17:05:37,50.038145
2022-09-17 17:05:38,50.038245
2022-09-17 17:05:39,50.03676
2022-09-17 17:05:40,50.036865
2022-09-17 17:05:41,50.03823
2022-09-17 17:05:42,50.03925
2022-09-17 17:05:43,50.038675
2022-09-17 17:05:44,50.037795
2022-09-17 17:05:45,50.03751
2022-09-17 17:05:46,50.037652
2022-09-17 17:05:47,50.03629
2022-09-17 17:05:48,50.033975
2022-09-17 17:05:49,50.03087
2022-09-17 17:05:50,50.028745
2022-09-17 17:05:51,50.028843
2022-09-17 17:05:52,50.02873
2022-09-17 17:05:53,50.028285
2022-09-17 17:05:54,50.028255
2022-09-17 17:05:55,50.029665
2022-09-17 17:05:56,50.031605
2022-09-17 17:05:57,50.03382
2022-09-17 17:05:58,50.03537
2022-09-17 17:05:59,50.036445
2022-09-17 17:06:00,50.03705
2022-09-17 17:06:01,50.03807
2022-09-17 17:06:02,50.038245
2022-09-17 17:06:03,50.038231
2022-09-17 17:06:04,50.03835
2022-09-17 17:06:05,50.03861
2022-09-17 17:06:06,50.0399
2022-09-17 17:06:07,50.04171
2022-09-17 17:06:08,50.043655
2022-09-17 17:06:09,50.046595
2022-09-17 17:06:10,50.04899
2022-09-17 17:06:11,50.050635
2022-09-17 17:06:12,50.052535
2022-09-17 17:06:13,50.05489
2022-09-17 17:06:14,50.056235
2022-09-17 17:06:15,50.057295
2022-09-17 17:06:16,50.057825
2022-09-17 17:06:17,50.056725
2022-09-17 17:06:18,50.055415
2022-09-17 17:06:19,50.05478
2022-09-17 17:06:20,50.05382
2022-09-17 17:06:21,50.05204
2022-09-17 17:06:22,50.05018
2022-09-17 17:06:23,50.04776
2022-09-17 17:06:24,50.04519
2022-09-17 17:06:25,50.043445
2022-09-17 17:06:26,50.04234
2022-09-17 17:06:27,50.04177
2022-09-17 17:06:28,50.041993
2022-09-17 17:06:29,50.04251
2022-09-17 17:06:30,50.043065
2022-09-17 17:06:31,50.043515
2022-09-17 17:06:32,50.04322
2022-09-17 17:06:33,50.042299
2022-09-17 17:06:34,50.04365
2022-09-17 17:06:35,50.044995
2022-09-17 17:06:36,50.04494
2022-09-17 17:06:37,50.044695
2022-09-17 17:06:38,50.044565
2022-09-17 17:06:39,50.043375
2022-09-17 17:06:40,50.041345
2022-09-17 17:06:41,50.03872
2022-09-17 17:06:42,50.036205
2022-09-17 17:06:43,50.03489
2022-09-17 17:06:44,50.03351
2022-09-17 17:06:45,50.031915
2022-09-17 17:06:46,50.03044
2022-09-17 17:06:47,50.02965
2022-09-17 17:06:48,50.028655
2022-09-17 17:06:49,50.027675
2022-09-17 17:06:50,50.028265
2022-09-17 17:06:51,50.028868
2022-09-17 17:06:52,50.02856
2022-09-17 17:06:53,50.02746
2022-09-17 17:06:54,50.026045
2022-09-17 17:06:55,50.02515
2022-09-17 17:06:56,50.02505
2022-09-17 17:06:57,50.024
2022-09-17 17:06:58,50.023315
2022-09-17 17:06:59,50.02347
2022-09-17 17:07:00,50.024255
2022-09-17 17:07:01,50.024905
2022-09-17 17:07:02,50.0251
2022-09-17 17:07:03,50.025665
2022-09-17 17:07:04,50.02633
2022-09-17 17:07:05,50.02723
2022-09-17 17:07:06,50.02827
2022-09-17 17:07:07,50.028323
2022-09-17 17:07:08,50.028525
2022-09-17 17:07:09,50.028585
2022-09-17 17:07:10,50.0287
2022-09-17 17:07:11,50.02861
2022-09-17 17:07:12,50.028575
2022-09-17 17:07:13,50.027945
2022-09-17 17:07:14,50.026595
2022-09-17 17:07:15,50.02472
2022-09-17 17:07:16,50.023575
2022-09-17 17:07:17,50.02404
2022-09-17 17:07:18,50.02466
2022-09-17 17:07:19,50.024078
2022-09-17 17:07:20,50.023705
2022-09-17 17:07:21,50.02482
2022-09-17 17:07:22,50.025985
2022-09-17 17:07:23,50.0266
2022-09-17 17:07:24,50.026765
2022-09-17 17:07:25,50.026825
2022-09-17 17:07:26,50.026835
2022-09-17 17:07:27,50.025972
2022-09-17 17:07:28,50.02456
2022-09-17 17:07:29,50.023675
2022-09-17 17:07:30,50.024795
2022-09-17 17:07:31,50.026825
2022-09-17 17:07:32,50.029278
2022-09-17 17:07:33,50.029015
2022-09-17 17:07:34,50.028185
2022-09-17 17:07:35,50.029555
2022-09-17 17:07:36,50.03259
2022-09-17 17:07:37,50.034235
2022-09-17 17:07:38,50.032505
2022-09-17 17:07:39,50.03152
2022-09-17 17:07:40,50.031775
2022-09-17 17:07:41,50.031521
2022-09-17 17:07:42,50.029625
2022-09-17 17:07:43,50.026585
2022-09-17 17:07:44,50.023985
2022-09-17 17:07:45,50.022885
2022-09-17 17:07:46,50.023405
2022-09-17 17:07:47,50.024105
2022-09-17 17:07:48,50.02338
2022-09-17 17:07:49,50.022825
2022-09-17 17:07:50,50.022795
2022-09-17 17:07:51,50.02255
2022-09-17 17:07:52,50.021055
2022-09-17 17:07:53,50.01937
2022-09-17 17:07:54,50.018669
2022-09-17 17:07:55,50.01822
2022-09-17 17:07:56,50.017305
2022-09-17 17:07:57,50.015605
2022-09-17 17:07:58,50.01331
2022-09-17 17:07:59,50.0108
2022-09-17 17:08:00,50.0091
2022-09-17 17:08:01,50.00841
2022-09-17 17:08:02,50.007795
2022-09-17 17:08:03,50.006835
2022-09-17 17:08:04,50.006145
2022-09-17 17:08:05,50.006335
2022-09-17 17:08:06,50.005425
2022-09-17 17:08:07,50.004765
2022-09-17 17:08:08,50.004955
2022-09-17 17:08:09,50.004825
2022-09-17 17:08:10,50.0046
2022-09-17 17:08:11,50.003598
2022-09-17 17:08:12,50.003675
2022-09-17 17:08:13,50.00413
2022-09-17 17:08:14,50.00521
2022-09-17 17:08:15,50.006175
2022-09-17 17:08:16,50.005515
2022-09-17 17:08:17,50.004105
2022-09-17 17:08:18,50.00455
2022-09-17 17:08:19,50.00547
2022-09-17 17:08:20,50.004765
2022-09-17 17:08:21,50.00441
2022-09-17 17:08:22,50.006035
2022-09-17 17:08:23,50.0081
2022-09-17 17:08:24,50.01044
2022-09-17 17:08:25,50.01263
2022-09-17 17:08:26,50.014025
2022-09-17 17:08:27,50.01392
2022-09-17 17:08:28,50.013525
2022-09-17 17:08:29,50.013285
2022-09-17 17:08:30,50.01297
2022-09-17 17:08:31,50.01104
2022-09-17 17:08:32,50.008875
2022-09-17 17:08:33,50.00758
2022-09-17 17:08:34,50.005625
2022-09-17 17:08:35,50.00351
2022-09-17 17:08:36,50.00223
2022-09-17 17:08:37,50.002175
2022-09-17 17:08:38,50.0026
2022-09-17 17:08:39,50.003
2022-09-17 17:08:40,50.00267
2022-09-17 17:08:41,50.001115
2022-09-17 17:08:42,50.00047
2022-09-17 17:08:43,50.00084
2022-09-17 17:08:44,50.00184
2022-09-17 17:08:45,50.003545
2022-09-17 17:08:46,50.005155
2022-09-17 17:08:47,50.00523
2022-09-17 17:08:48,50.005585
2022-09-17 17:08:49,50.005235
2022-09-17 17:08:50,50.004385
2022-09-17 17:08:51,50.004045
2022-09-17 17:08:52,50.00482
2022-09-17 17:08:53,50.005905
2022-09-17 17:08:54,50.00637
2022-09-17 17:08:55,50.00709
2022-09-17 17:08:56,50.008349
2022-09-17 17:08:57,50.008415
2022-09-17 17:08:58,50.00906
2022-09-17 17:08:59,50.009885
2022-09-17 17:09:00,50.01006
2022-09-17 17:09:01,50.010363
2022-09-17 17:09:02,50.009405
2022-09-17 17:09:03,50.008125
2022-09-17 17:09:04,50.00647
2022-09-17 17:09:05,50.00478
2022-09-17 17:09:06,50.002875
2022-09-17 17:09:07,50.00049
2022-09-17 17:09:08,49.998785
2022-09-17 17:09:09,49.999105
2022-09-17 17:09:10,49.9978
2022-09-17 17:09:11,49.994455
2022-09-17 17:09:12,49.99223
2022-09-17 17:09:13,49.990664
2022-09-17 17:09:14,49.989095
2022-09-17 17:09:15,49.987995
2022-09-17 17:09:16,49.985725
2022-09-17 17:09:17,49.984505
2022-09-17 17:09:18,49.98454
2022-09-17 17:09:19,49.98402
2022-09-17 17:09:20,49.98223
2022-09-17 17:09:21,49.979235
2022-09-17 17:09:22,49.976775
2022-09-17 17:09:23,49.976605
2022-09-17 17:09:24,49.97796
2022-09-17 17:09:25,49.978995
2022-09-17 17:09:26,49.97881
2022-09-17 17:09:27,49.979305
2022-09-17 17:09:28,49.981405
2022-09-17 17:09:29,49.983925
2022-09-17 17:09:30,49.986455
2022-09-17 17:09:31,49.98761
2022-09-17 17:09:32,49.98982
2022-09-17 17:09:33,49.991309
2022-09-17 17:09:34,49.991775
2022-09-17 17:09:35,49.990775
2022-09-17 17:09:36,49.989874
2022-09-17 17:09:37,49.9911
2022-09-17 17:09:38,49.99172
2022-09-17 17:09:39,49.99231
2022-09-17 17:09:40,49.993465
2022-09-17 17:09:41,49.994695
2022-09-17 17:09:42,49.996065
2022-09-17 17:09:43,49.997565
2022-09-17 17:09:44,50.000065
2022-09-17 17:09:45,50.00321
2022-09-17 17:09:46,50.005535
2022-09-17 17:09:47,50.00695
2022-09-17 17:09:48,50.007025
2022-09-17 17:09:49,50.00723
2022-09-17 17:09:50,50.007775
2022-09-17 17:09:51,50.008815
2022-09-17 17:09:52,50.008775
2022-09-17 17:09:53,50.006935
2022-09-17 17:09:54,50.004585
2022-09-17 17:09:55,50.002975
2022-09-17 17:09:56,50.002551
2022-09-17 17:09:57,50.001135
2022-09-17 17:09:58,49.99845
2022-09-17 17:09:59,49.996115
2022-09-17 17:10:00,49.99463
2022-09-17 17:10:01,49.9943
2022-09-17 17:10:02,49.992265
2022-09-17 17:10:03,49.988585
2022-09-17 17:10:04,49.98591
2022-09-17 17:10:05,49.985
2022-09-17 17:10:06,49.985535
2022-09-17 17:10:07,49.986756
2022-09-17 17:10:08,49.985836
2022-09-17 17:10:09,49.98476
2022-09-17 17:10:10,49.985597
2022-09-17 17:10:11,49.986865
2022-09-17 17:10:12,49.98636
2022-09-17 17:10:13,49.985837
2022-09-17 17:10:14,49.986905
2022-09-17 17:10:15,49.988
2022-09-17 17:10:16,49.98847
2022-09-17 17:10:17,49.989715
2022-09-17 17:10:18,49.99137
2022-09-17 17:10:19,49.99245
2022-09-17 17:10:20,49.99372
2022-09-17 17:10:21,49.99523
2022-09-17 17:10:22,49.99729
2022-09-17 17:10:23,49.999465
2022-09-17 17:10:24,50.00079
2022-09-17 17:10:25,50.0013
2022-09-17 17:10:26,50.0008
2022-09-17 17:10:27,50.000714
2022-09-17 17:10:28,50.00128
2022-09-17 17:10:29,50.00094
2022-09-17 17:10:30,50.001375
2022-09-17 17:10:31,50.00102
2022-09-17 17:10:32,50.001551
2022-09-17 17:10:33,50.000865
2022-09-17 17:10:34,49.99937
2022-09-17 17:10:35,49.998765
2022-09-17 17:10:36,49.99939
2022-09-17 17:10:37,50.00014
2022-09-17 17:10:38,50.000265
2022-09-17 17:10:39,49.9996
2022-09-17 17:10:40,49.999305
2022-09-17 17:10:41,49.999215
2022-09-17 17:10:42,49.998515
2022-09-17 17:10:43,49.9982
2022-09-17 17:10:44,49.999075
2022-09-17 17:10:45,49.999995
2022-09-17 17:10:46,50.00159
2022-09-17 17:10:47,50.002745
2022-09-17 17:10:48,50.00301
2022-09-17 17:10:49,50.00326
2022-09-17 17:10:50,50.00461
2022-09-17 17:10:51,50.005685
2022-09-17 17:10:52,50.00502
2022-09-17 17:10:53,50.004945
2022-09-17 17:10:54,50.00637
2022-09-17 17:10:55,50.009555
2022-09-17 17:10:56,50.01222
2022-09-17 17:10:57,50.013385
2022-09-17 17:10:58,50.014
2022-09-17 17:10:59,50.013803
2022-09-17 17:11:00,50.013565
2022-09-17 17:11:01,50.012511
2022-09-17 17:11:02,50.010415
2022-09-17 17:11:03,50.01028
2022-09-17 17:11:04,50.01182
2022-09-17 17:11:05,50.0139
2022-09-17 17:11:06,50.01368
2022-09-17 17:11:07,50.01287
2022-09-17 17:11:08,50.011995
2022-09-17 17:11:09,50.01149
2022-09-17 17:11:10,50.0103
2022-09-17 17:11:11,50.00822
2022-09-17 17:11:12,50.00528
2022-09-17 17:11:13,50.001625
2022-09-17 17:11:14,49.99758
2022-09-17 17:11:15,49.994235
2022-09-17 17:11:16,49.99043
2022-09-17 17:11:17,49.987785
2022-09-17 17:11:18,49.986735
2022-09-17 17:11:19,49.987447
2022-09-17 17:11:20,49.98906
2022-09-17 17:11:21,49.98937
2022-09-17 17:11:22,49.989505
2022-09-17 17:11:23,49.990225
2022-09-17 17:11:24,49.990775
2022-09-17 17:11:25,49.989982
2022-09-17 17:11:26,49.98919
2022-09-17 17:11:27,49.9884
2022-09-17 17:11:28,49.987335
2022-09-17 17:11:29,49.986627
2022-09-17 17:11:30,49.98687
2022-09-17 17:11:31,49.98585
2022-09-17 17:11:32,49.98523
2022-09-17 17:11:33,49.98637
2022-09-17 17:11:34,49.98786
2022-09-17 17:11:35,49.9892
2022-09-17 17:11:36,49.99008
2022-09-17 17:11:37,49.99193
2022-09-17 17:11:38,49.991805
2022-09-17 17:11:39,49.989575
2022-09-17 17:11:40,49.987908
2022-09-17 17:11:41,49.988435
2022-09-17 17:11:42,49.988764
2022-09-17 17:11:43,49.98761
2022-09-17 17:11:44,49.986075
2022-09-17 17:11:45,49.985515
2022-09-17 17:11:46,49.98531
2022-09-17 17:11:47,49.985205
2022-09-17 17:11:48,49.98446
2022-09-17 17:11:49,49.98458
2022-09-17 17:11:50,49.98548
2022-09-17 17:11:51,49.98676
2022-09-17 17:11:52,49.98741
2022-09-17 17:11:53,49.98745
2022-09-17 17:11:54,49.9868
2022-09-17 17:11:55,49.986815
2022-09-17 17:11:56,49.98866
2022-09-17 17:11:57,49.99106
2022-09-17 17:11:58,49.993274
2022-09-17 17:11:59,49.99282
2022-09-17 17:12:00,49.991041
2022-09-17 17:12:01,49.990285
2022-09-17 17:12:02,49.990475
2022-09-17 17:12:03,49.98876
2022-09-17 17:12:04,49.98725
2022-09-17 17:12:05,49.986175
2022-09-17 17:12:06,49.983645
2022-09-17 17:12:07,49.98219
2022-09-17 17:12:08,49.98174
2022-09-17 17:12:09,49.98031
2022-09-17 17:12:10,49.97811
2022-09-17 17:12:11,49.976429
2022-09-17 17:12:12,49.97675
2022-09-17 17:12:13,49.977995
2022-09-17 17:12:14,49.97829
2022-09-17 17:12:15,49.979635
2022-09-17 17:12:16,49.981255
2022-09-17 17:12:17,49.98244
2022-09-17 17:12:18,49.9844
2022-09-17 17:12:19,49.98607
2022-09-17 17:12:20,49.98709
2022-09-17 17:12:21,49.988945
2022-09-17 17:12:22,49.991455
2022-09-17 17:12:23,49.99431
2022-09-17 17:12:24,49.995294
2022-09-17 17:12:25,49.99546
2022-09-17 17:12:26,49.995345
2022-09-17 17:12:27,49.99547
2022-09-17 17:12:28,49.995425
2022-09-17 17:12:29,49.99404
2022-09-17 17:12:30,49.99334
2022-09-17 17:12:31,49.99468
2022-09-17 17:12:32,49.996465
2022-09-17 17:12:33,49.997738
2022-09-17 17:12:34,49.996405
2022-09-17 17:12:35,49.99528
2022-09-17 17:12:36,49.995275
2022-09-17 17:12:37,49.995179
2022-09-17 17:12:38,49.99457
2022-09-17 17:12:39,49.993375
2022-09-17 17:12:40,49.992075
2022-09-17 17:12:41,49.99256
2022-09-17 17:12:42,49.992753
2022-09-17 17:12:43,49.99283
2022-09-17 17:12:44,49.99199
2022-09-17 17:12:45,49.992505
2022-09-17 17:12:46,49.993405
2022-09-17 17:12:47,49.99386
2022-09-17 17:12:48,49.99482
2022-09-17 17:12:49,49.99654
2022-09-17 17:12:50,49.997915
2022-09-17 17:12:51,49.99778
2022-09-17 17:12:52,49.997765
2022-09-17 17:12:53,49.99803
2022-09-17 17:12:54,49.999395
2022-09-17 17:12:55,50.000335
2022-09-17 17:12:56,49.999795
2022-09-17 17:12:57,50.00022
2022-09-17 17:12:58,50.00045
2022-09-17 17:12:59,50.000005
2022-09-17 17:13:00,49.99959
2022-09-17 17:13:01,49.99923
2022-09-17 17:13:02,49.999215
2022-09-17 17:13:03,49.99978
2022-09-17 17:13:04,50.00027
2022-09-17 17:13:05,49.999315
2022-09-17 17:13:06,49.99753
2022-09-17 17:13:07,49.995405
2022-09-17 17:13:08,49.993975
2022-09-17 17:13:09,49.992875
2022-09-17 17:13:10,49.991325
2022-09-17 17:13:11,49.989855
2022-09-17 17:13:12,49.98838
2022-09-17 17:13:13,49.98772
2022-09-17 17:13:14,49.98767
2022-09-17 17:13:15,49.98765
2022-09-17 17:13:16,49.988105
2022-09-17 17:13:17,49.988085
2022-09-17 17:13:18,49.988415
2022-09-17 17:13:19,49.98941
2022-09-17 17:13:20,49.989725
2022-09-17 17:13:21,49.98923
2022-09-17 17:13:22,49.988115
2022-09-17 17:13:23,49.987055
2022-09-17 17:13:24,49.987375
2022-09-17 17:13:25,49.98723
2022-09-17 17:13:26,49.98627
2022-09-17 17:13:27,49.98533
2022-09-17 17:13:28,49.98566
2022-09-17 17:13:29,49.98642
2022-09-17 17:13:30,49.98631
2022-09-17 17:13:31,49.98635
2022-09-17 17:13:32,49.986785
2022-09-17 17:13:33,49.98715
2022-09-17 17:13:34,49.987205
2022-09-17 17:13:35,49.986235
2022-09-17 17:13:36,49.985646
2022-09-17 17:13:37,49.986545
2022-09-17 17:13:38,49.987855
2022-09-17 17:13:39,49.9878
2022-09-17 17:13:40,49.986455
2022-09-17 17:13:41,49.986333
2022-09-17 17:13:42,49.985975
2022-09-17 17:13:43,49.98529
2022-09-17 17:13:44,49.983795
2022-09-17 17:13:45,49.98272
2022-09-17 17:13:46,49.98399
2022-09-17 17:13:47,49.98716
2022-09-17 17:13:48,49.99014
2022-09-17 17:13:49,49.99117
2022-09-17 17:13:50,49.99272
2022-09-17 17:13:51,49.995405
2022-09-17 17:13:52,49.998275
2022-09-17 17:13:53,49.998787
2022-09-17 17:13:54,49.99715
2022-09-17 17:13:55,49.995925
2022-09-17 17:13:56,49.99537
2022-09-17 17:13:57,49.993805
2022-09-17 17:13:58,49.99107
2022-09-17 17:13:59,49.988375
2022-09-17 17:14:00,49.985005
2022-09-17 17:14:01,49.982945
2022-09-17 17:14:02,49.98183
2022-09-17 17:14:03,49.97915
2022-09-17 17:14:04,49.977035
2022-09-17 17:14:05,49.976815
2022-09-17 17:14:06,49.978015
2022-09-17 17:14:07,49.979215
2022-09-17 17:14:08,49.97958
2022-09-17 17:14:09,49.980075
2022-09-17 17:14:10,49.98074
2022-09-17 17:14:11,49.982875
2022-09-17 17:14:12,49.984557
2022-09-17 17:14:13,49.98437
2022-09-17 17:14:14,49.98446
2022-09-17 17:14:15,49.98311
2022-09-17 17:14:16,49.98213
2022-09-17 17:14:17,49.98076
2022-09-17 17:14:18,49.97963
2022-09-17 17:14:19,49.97826
2022-09-17 17:14:20,49.97728
2022-09-17 17:14:21,49.97558
2022-09-17 17:14:22,49.97483
2022-09-17 17:14:23,49.97458
2022-09-17 17:14:24,49.97355
2022-09-17 17:14:25,49.97214
2022-09-17 17:14:26,49.97166
2022-09-17 17:14:27,49.9713
2022-09-17 17:14:28,49.97154
2022-09-17 17:14:29,49.97253
2022-09-17 17:14:30,49.97296
2022-09-17 17:14:31,49.97349
2022-09-17 17:14:32,49.97495
2022-09-17 17:14:33,49.9767
2022-09-17 17:14:34,49.97763
2022-09-17 17:14:35,49.978682
2022-09-17 17:14:36,49.981
2022-09-17 17:14:37,49.98272
2022-09-17 17:14:38,49.9838
2022-09-17 17:14:39,49.98358
2022-09-17 17:14:40,49.98234
2022-09-17 17:14:41,49.98223
2022-09-17 17:14:42,49.98201
2022-09-17 17:14:43,49.98135
2022-09-17 17:14:44,49.98002
2022-09-17 17:14:45,49.9783
2022-09-17 17:14:46,49.9771
2022-09-17 17:14:47,49.9763
2022-09-17 17:14:48,49.97501
2022-09-17 17:14:49,49.97354
2022-09-17 17:14:50,49.97267
2022-09-17 17:14:51,49.97254
2022-09-17 17:14:52,49.97316
2022-09-17 17:14:53,49.97404
2022-09-17 17:14:54,49.9732
2022-09-17 17:14:55,49.9726
2022-09-17 17:14:56,49.97371
2022-09-17 17:14:57,49.97503
2022-09-17 17:14:58,49.97446
2022-09-17 17:14:59,49.97449
2022-09-17 17:15:00,49.97537
2022-09-17 17:15:01,49.97467
2022-09-17 17:15:02,49.97331
2022-09-17 17:15:03,49.97134
2022-09-17 17:15:04,49.96934
2022-09-17 17:15:05,49.96968
2022-09-17 17:15:06,49.97188
2022-09-17 17:15:07,49.97172
2022-09-17 17:15:08,49.97075
2022-09-17 17:15:09,49.97016
2022-09-17 17:15:10,49.97052
2022-09-17 17:15:11,49.97068
2022-09-17 17:15:12,49.97129
2022-09-17 17:15:13,49.97215
2022-09-17 17:15:14,49.97329
2022-09-17 17:15:15,49.97458
2022-09-17 17:15:16,49.97447
2022-09-17 17:15:17,49.97404
2022-09-17 17:15:18,49.97571
2022-09-17 17:15:19,49.97712
2022-09-17 17:15:20,49.978442
2022-09-17 17:15:21,49.97869
2022-09-17 17:15:22,49.9786
2022-09-17 17:15:23,49.97989
2022-09-17 17:15:24,49.98137
2022-09-17 17:15:25,49.98267
2022-09-17 17:15:26,49.98298
2022-09-17 17:15:27,49.98383
2022-09-17 17:15:28,49.98664
2022-09-17 17:15:29,49.98911
2022-09-17 17:15:30,49.98906
2022-09-17 17:15:31,49.9875
2022-09-17 17:15:32,49.98665
2022-09-17 17:15:33,49.98631
2022-09-17 17:15:34,49.9861
2022-09-17 17:15:35,49.98666
2022-09-17 17:15:36,49.98809
2022-09-17 17:15:37,49.99036
2022-09-17 17:15:38,49.99324
2022-09-17 17:15:39,49.996
2022-09-17 17:15:40,49.99878
2022-09-17 17:15:41,50.00152
2022-09-17 17:15:42,50.0041
2022-09-17 17:15:43,50.00595
2022-09-17 17:15:44,50.00757
2022-09-17 17:15:45,50.00861
2022-09-17 17:15:46,50.01047
2022-09-17 17:15:47,50.01221
2022-09-17 17:15:48,50.01262
2022-09-17 17:15:49,50.01249
2022-09-17 17:15:50,50.0121
2022-09-17 17:15:51,50.0118
2022-09-17 17:15:52,50.01245
2022-09-17 17:15:53,50.01263
2022-09-17 17:15:54,50.01283
2022-09-17 17:15:55,50.01409
2022-09-17 17:15:56,50.01673
2022-09-17 17:15:57,50.01815
2022-09-17 17:15:58,50.01819
2022-09-17 17:15:59,50.01807
2022-09-17 17:16:00,50.01764
2022-09-17 17:16:01,50.01664
2022-09-17 17:16:02,50.01575
2022-09-17 17:16:03,50.01481
2022-09-17 17:16:04,50.013402
2022-09-17 17:16:05,50.01284
2022-09-17 17:16:06,50.01237
2022-09-17 17:16:07,50.011162
2022-09-17 17:16:08,50.00981
2022-09-17 17:16:09,50.009256
2022-09-17 17:16:10,50.00974
2022-09-17 17:16:11,50.01004
2022-09-17 17:16:12,50.01115
2022-09-17 17:16:13,50.01205
2022-09-17 17:16:14,50.0127
2022-09-17 17:16:15,50.01402
2022-09-17 17:16:16,50.0144
2022-09-17 17:16:17,50.01551
2022-09-17 17:16:18,50.01607
2022-09-17 17:16:19,50.0144
2022-09-17 17:16:20,50.01256
2022-09-17 17:16:21,50.01145
2022-09-17 17:16:22,50.0107
2022-09-17 17:16:23,50.01059
2022-09-17 17:16:24,50.009882
2022-09-17 17:16:25,50.00939
2022-09-17 17:16:26,50.00754
2022-09-17 17:16:27,50.00652
2022-09-17 17:16:28,50.006108
2022-09-17 17:16:29,50.006168
2022-09-17 17:16:30,50.00637
2022-09-17 17:16:31,50.00606
2022-09-17 17:16:32,50.00598
2022-09-17 17:16:33,50.006374
2022-09-17 17:16:34,50.00627
2022-09-17 17:16:35,50.00667
2022-09-17 17:16:36,50.00543
2022-09-17 17:16:37,50.0056
2022-09-17 17:16:38,50.00502
2022-09-17 17:16:39,50.00364
2022-09-17 17:16:40,50.003
2022-09-17 17:16:41,50.00297
2022-09-17 17:16:42,50.00359
2022-09-17 17:16:43,50.00536
2022-09-17 17:16:44,50.007204
2022-09-17 17:16:45,50.00718
2022-09-17 17:16:46,50.00836
2022-09-17 17:16:47,50.01015
2022-09-17 17:16:48,50.01247
2022-09-17 17:16:49,50.0139
2022-09-17 17:16:50,50.01451
2022-09-17 17:16:51,50.01665
2022-09-17 17:16:52,50.01761
2022-09-17 17:16:53,50.01795
2022-09-17 17:16:54,50.01673
2022-09-17 17:16:55,50.0149
2022-09-17 17:16:56,50.014584
2022-09-17 17:16:57,50.01412
2022-09-17 17:16:58,50.01349
2022-09-17 17:16:59,50.01406
2022-09-17 17:17:00,50.01588
2022-09-17 17:17:01,50.01779
2022-09-17 17:17:02,50.01885
2022-09-17 17:17:03,50.01804
2022-09-17 17:17:04,50.01804
2022-09-17 17:17:05,50.02036
2022-09-17 17:17:06,50.0237
2022-09-17 17:17:07,50.02576
2022-09-17 17:17:08,50.026142
2022-09-17 17:17:09,50.02492
2022-09-17 17:17:10,50.02409
2022-09-17 17:17:11,50.02315
2022-09-17 17:17:12,50.0218
2022-09-17 17:17:13,50.01954
2022-09-17 17:17:14,50.018
2022-09-17 17:17:15,50.01772
2022-09-17 17:17:16,50.01707
2022-09-17 17:17:17,50.01524
2022-09-17 17:17:18,50.01328
2022-09-17 17:17:19,50.01268
2022-09-17 17:17:20,50.01303
2022-09-17 17:17:21,50.01274
2022-09-17 17:17:22,50.01106
2022-09-17 17:17:23,50.00997
